Customer_ID,Age,Gender,Income,Marital_Status,Education,Occupation,Location,Annual_Spending,Purchase_Frequency,Average_Order_Value,Product_Category_Preference,Last_Purchase_Days,Online_Purchases,Store_Purchases,Customer_Value_Score,Purchase_Intensity,Recency_Score,Engagement_Score,RFM_Recency,RFM_Frequency,RFM_Monetary,RFM_Score,RFM_Segment,Cluster,Assigned_Segment
CUST-01750,48,Male,68644.1,Single,Bachelor,Service,Urban,5405.78,12,430.45,Home,34,6,5,58.12166666666667,450.4816666666666,75.2,42.155833333333334,4,2,4,10,Loyal,1,Occasional Buyers
CUST-01751,33,Male,43653.2,Single,Master,Retired,Suburban,3105.72,25,121.14,Beauty,126,8,19,41.08916666666667,124.22879999999999,26.69166666666667,49.31416666666667,2,3,2,7,Developing,2,Budget Shoppers
CUST-01752,29,Male,66002.59,Married,Bachelor,Entrepreneur,Urban,5108.54,35,152.94,Groceries,109,14,19,61.049166666666665,145.95828571428572,32.53333333333333,64.40708333333333,2,5,4,11,Loyal,1,Occasional Buyers
CUST-01753,28,Male,97026.18,Single,Bachelor,Professional,Urban,6286.73,26,207.61,Books,36,24,0,66.12,241.79730769230767,73.25833333333334,65.22708333333334,4,4,4,12,Loyal,1,Occasional Buyers
CUST-01754,60,Male,109518.99,Married,Master,Entrepreneur,Urban,719.11,9,85.1,Groceries,215,1,10,8.345833333333333,79.9011111111111,10.283333333333333,15.486250000000002,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01755,34,Female,57476.87,Married,Bachelor,Technician,Urban,4622.21,28,151.36,Groceries,1,14,14,53.27916666666667,165.07892857142858,98.08333333333333,78.31625,5,4,3,12,Loyal,1,Occasional Buyers
CUST-01756,39,Male,39752.42,Single,High School,Service,Suburban,1561.44,13,118.01,Fashion,21,7,8,19.8025,120.11076923076924,87.28333333333333,49.96458333333333,5,2,1,8,Developing,1,Occasional Buyers
CUST-01757,41,Female,70083.89,Single,PhD,Service,Rural,8461.06,34,243.11,Fashion,23,15,19,80.65166666666666,248.85470588235293,85.68333333333334,82.55416666666666,5,5,5,15,Champions,3,Premium Loyalists
CUST-01758,35,Female,87885.67,Married,High School,Technician,Urban,7609.2,42,162.36,Electronics,32,38,6,75.7225,181.17142857142858,77.40833333333333,87.81916666666667,4,5,5,14,Champions,3,Premium Loyalists
CUST-01759,38,Male,88498.41,Widowed,PhD,Retired,Urban,6979.12,29,270.13,Fashion,27,18,13,74.92000000000002,240.6593103448276,82.25833333333334,75.10041666666667,5,4,4,13,Champions,1,Occasional Buyers
CUST-01760,18,Male,101731.28,Single,High School,Retired,Urban,7193.76,35,217.15,Beauty,35,26,7,76.24583333333332,205.536,74.21666666666667,78.99625,4,5,4,13,Champions,1,Occasional Buyers
CUST-01761,20,Female,48133.94,Single,Bachelor,Professional,Suburban,4144.35,16,264.8,Home,15,10,4,49.73083333333334,259.021875,90.8,54.38458333333334,5,2,3,10,Loyal,1,Occasional Buyers
CUST-01762,43,Male,133043.64,Single,Bachelor,Student,Urban,10526.42,42,224.61,Fashion,23,19,25,87.0075,250.6290476190476,85.68333333333334,90.71541666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01763,22,Male,88666.82,Widowed,Bachelor,Technician,Urban,3860.83,22,180.5,Home,74,11,9,46.57666666666667,175.49227272727273,47.075,48.90291666666667,3,3,3,9,Developing,1,Occasional Buyers
CUST-01764,36,Male,130532.58,Married,Master,Manager,Suburban,13018.76,35,373.74,Home,41,17,16,92.0675,371.96457142857145,68.43333333333334,76.97208333333333,4,5,5,14,Champions,3,Premium Loyalists
CUST-01765,27,Female,187883.53,Married,High School,Student,Urban,8865.5,46,175.67,Electronics,1,15,29,80.92999999999999,192.72826086956522,98.08333333333333,96.54416666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01766,44,Male,228330.82,Married,Bachelor,Entrepreneur,Suburban,9482.32,31,323.54,Beauty,42,15,14,84.21749999999999,305.88129032258064,67.61666666666667,71.18375,4,4,5,13,Champions,3,Premium Loyalists
CUST-01767,32,Female,75716.87,Single,Bachelor,Retired,Suburban,7527.74,34,292.34,Electronics,60,23,12,80.685,221.40411764705883,54.766666666666666,72.13333333333334,3,5,5,13,Champions,1,Occasional Buyers
CUST-01768,53,Female,126855.17,Divorced,Bachelor,Technician,Urban,8777.71,51,199.86,Fashion,9,18,35,83.45499999999998,172.1119607843137,93.78333333333333,96.96249999999999,5,5,5,15,Champions,3,Premium Loyalists
CUST-01769,27,Male,121629.72,Married,Master,Manager,Urban,6448.62,30,207.35,Home,13,15,17,69.645,214.954,91.925,79.98708333333333,5,4,4,13,Champions,3,Premium Loyalists
CUST-01770,53,Male,21606.7,Single,Bachelor,Retired,Suburban,1501.56,3,480.17,Home,104,1,3,27.346666666666668,500.52,34.625,14.702083333333333,2,1,1,4,Low Value,2,Budget Shoppers
CUST-01771,26,Male,43010.96,Married,High School,Retired,Urban,555.44,8,71.68,Groceries,170,3,5,6.524166666666666,69.43,16.2,14.745416666666667,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01772,36,Female,33493.88,Married,Bachelor,Retired,Rural,1973.51,5,476.44,Books,153,0,5,33.065,394.702,19.433333333333334,11.425833333333332,1,1,2,4,Low Value,2,Budget Shoppers
CUST-01773,26,Female,75752.2,Single,High School,Manager,Urban,2197.76,14,175.54,Groceries,47,4,12,31.651666666666667,156.98285714285717,63.24166666666666,43.40791666666666,4,2,2,8,Developing,1,Occasional Buyers
CUST-01774,25,Female,101929.55,Married,Bachelor,Student,Urban,3975.1,42,99.96,Books,43,33,11,53.405833333333334,94.6452380952381,66.78333333333333,84.10041666666666,4,5,3,12,Loyal,1,Occasional Buyers
CUST-01775,22,Female,48417.16,Married,Bachelor,Technician,Urban,2241.95,4,565.02,Beauty,34,1,5,35.43416666666667,560.4875,75.2,30.432916666666664,4,1,2,7,Developing,2,Budget Shoppers
CUST-01776,39,Male,35325.14,Married,Bachelor,Service,Suburban,2205.83,18,132.83,Groceries,186,7,12,31.172500000000003,122.5461111111111,13.5,32.169583333333335,1,3,2,6,Low Value,2,Budget Shoppers
CUST-01777,33,Male,45032.19,Married,High School,Service,Suburban,628.45,6,88.73,Books,361,2,3,5.924166666666666,104.74166666666667,1.4666666666666666,6.16125,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01778,53,Female,52481.1,Married,PhD,Retired,Rural,2989.72,33,94.81,Sports,79,17,15,44.76,90.59757575757575,44.78333333333334,66.3675,3,4,2,9,Developing,1,Occasional Buyers
CUST-01779,48,Male,55516.22,Single,High School,Professional,Suburban,3724.79,26,127.02,Sports,1,13,12,44.83333333333333,143.26115384615383,98.08333333333333,74.45083333333334,5,4,3,12,Loyal,1,Occasional Buyers
CUST-01780,50,Female,60643.49,Single,High School,Service,Rural,5527.65,15,333.36,Sports,127,5,10,59.723333333333336,368.51,26.325,31.175416666666667,2,2,4,8,Developing,2,Budget Shoppers
CUST-01781,40,Male,174358.33,Married,High School,Professional,Urban,7296.38,28,282.89,Beauty,1,10,20,75.6825,260.585,98.08333333333333,79.22291666666666,5,4,5,14,Champions,3,Premium Loyalists
CUST-01782,67,Female,69131.73,Married,Master,Retired,Urban,596.6,13,43.01,Books,261,3,11,10.304166666666667,45.892307692307696,6.541666666666666,21.166666666666668,1,2,1,4,Low Value,2,Budget Shoppers
CUST-01783,47,Male,55359.72,Married,Bachelor,Student,Rural,4555.42,24,186.97,Home,117,8,15,52.722500000000004,189.80916666666667,30.025000000000002,47.03083333333334,2,3,3,8,Developing,1,Occasional Buyers
CUST-01784,58,Male,142240.99,Married,Bachelor,Retired,Suburban,10467.53,28,407.04,Fashion,60,15,13,85.5025,373.84035714285716,54.766666666666666,63.15541666666667,3,4,5,12,Loyal,3,Premium Loyalists
CUST-01785,30,Male,77219.68,Single,High School,Service,Suburban,3879.73,25,180.93,Fashion,79,11,15,49.23916666666667,155.1892,44.78333333333334,55.114583333333336,3,3,3,9,Developing,1,Occasional Buyers
CUST-01786,43,Male,23653.91,Divorced,High School,Entrepreneur,Suburban,1992.73,4,611.5,Home,365,1,3,33.115833333333335,498.1825,0.6916666666666667,3.5416666666666665,1,1,2,4,Low Value,2,Budget Shoppers
CUST-01787,40,Male,60480.13,Single,Bachelor,Student,Urban,5092.59,20,230.8,Home,48,7,11,56.6125,254.6295,62.43333333333333,51.12874999999999,4,3,4,11,Loyal,1,Occasional Buyers
CUST-01788,29,Female,61029.27,Married,High School,Entrepreneur,Rural,2056.7,13,148.89,Sports,151,5,9,26.945833333333336,158.2076923076923,19.875,25.83333333333333,1,2,2,5,Low Value,2,Budget Shoppers
CUST-01789,32,Female,80469.62,Single,Master,Retired,Urban,5580.55,26,199.09,Beauty,25,20,8,61.646666666666675,214.63653846153846,84.01666666666667,71.06416666666667,5,4,4,13,Champions,1,Occasional Buyers
CUST-01790,39,Male,158386.29,Married,Bachelor,Retired,Urban,8526.74,41,175.37,Fashion,42,16,27,78.68666666666667,207.96926829268293,67.61666666666667,83.61666666666666,4,5,5,14,Champions,3,Premium Loyalists
CUST-01791,40,Female,18000.0,Married,Bachelor,Technician,Suburban,1555.83,2,853.98,Home,207,0,3,28.326666666666668,777.915,11.15,5.658333333333333,1,1,1,3,Low Value,0,At-Risk Customers
CUST-01792,26,Male,99056.63,Single,High School,Entrepreneur,Rural,3961.27,16,248.22,Fashion,59,9,7,47.802499999999995,247.579375,55.28333333333333,43.06375,3,2,3,8,Developing,1,Occasional Buyers
CUST-01793,32,Male,77787.59,Single,Master,Entrepreneur,Suburban,3228.61,15,214.83,Groceries,45,7,9,41.605000000000004,215.24066666666667,65.11666666666667,45.32416666666666,4,2,3,9,Developing,1,Occasional Buyers
CUST-01794,18,Female,42396.01,Single,Bachelor,Student,Urban,1957.65,12,200.56,Beauty,126,4,8,29.815,163.13750000000002,26.69166666666667,25.74791666666667,2,2,2,6,Low Value,2,Budget Shoppers
CUST-01795,22,Male,47705.55,Married,High School,Entrepreneur,Urban,8746.34,42,185.63,Electronics,24,33,9,80.40749999999998,208.2461904761905,84.75,89.98041666666666,5,5,5,15,Champions,3,Premium Loyalists
CUST-01796,49,Male,76196.33,Single,High School,Student,Suburban,4556.51,28,162.77,Fashion,151,10,16,53.947500000000005,162.73250000000002,19.875,49.93666666666666,1,4,3,8,Developing,1,Occasional Buyers
CUST-01797,29,Female,48336.7,Married,Bachelor,Entrepreneur,Suburban,1593.73,11,125.19,Groceries,47,6,4,18.844166666666666,144.88454545454545,63.24166666666666,36.067499999999995,4,2,1,7,Developing,2,Budget Shoppers
CUST-01798,22,Female,101271.91,Single,High School,Manager,Urban,2617.72,15,131.63,Groceries,33,7,6,31.78833333333333,174.51466666666664,76.35,47.590833333333336,4,2,2,8,Developing,1,Occasional Buyers
CUST-01799,52,Female,35907.96,Married,Bachelor,Entrepreneur,Urban,2168.91,17,118.1,Beauty,127,6,9,28.9925,127.58294117647058,26.325,33.45916666666667,2,2,2,6,Low Value,2,Budget Shoppers
CUST-01800,18,Male,37955.56,Married,Bachelor,Technician,Urban,879.89,16,54.85,Sports,118,5,12,14.3375,54.993125,29.65,34.63375,2,2,1,5,Low Value,2,Budget Shoppers
CUST-01801,29,Male,46039.76,Single,Master,Professional,Urban,1422.4,4,300.7,Fashion,200,1,2,24.094166666666666,355.6,11.866666666666667,7.112916666666666,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01802,25,Male,43616.13,Married,PhD,Technician,Urban,1069.6,15,65.48,Fashion,83,6,10,14.855000000000002,71.30666666666666,42.99166666666667,37.58041666666667,3,2,1,6,Low Value,2,Budget Shoppers
CUST-01803,53,Non-binary,149951.55,Divorced,Bachelor,Manager,Urban,11588.95,48,304.5,Home,15,17,30,93.59750000000001,241.43645833333335,90.8,94.90124999999999,5,5,5,15,Champions,3,Premium Loyalists
CUST-01804,39,Female,61920.85,Single,High School,Professional,Urban,3527.43,14,289.85,Sports,74,5,11,46.21833333333333,251.9592857142857,47.075,37.74958333333333,3,2,3,8,Developing,1,Occasional Buyers
CUST-01805,21,Female,61688.62,Married,Bachelor,Entrepreneur,Suburban,1178.51,14,79.98,Sports,123,7,6,15.233333333333333,84.17928571428571,27.766666666666666,29.326666666666668,2,2,1,5,Low Value,2,Budget Shoppers
CUST-01806,30,Female,38784.08,Single,High School,Service,Urban,2127.58,10,208.71,Sports,207,3,7,30.256666666666664,212.75799999999998,11.15,16.534166666666668,1,1,2,4,Low Value,2,Budget Shoppers
CUST-01807,28,Female,173746.19,Married,Bachelor,Retired,Suburban,9660.14,39,272.34,Electronics,2,15,22,87.22833333333334,247.69589743589742,96.05833333333334,90.90041666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01808,41,Female,91497.85,Single,Bachelor,Manager,Urban,6771.29,23,299.86,Home,72,12,10,70.38583333333334,294.40391304347827,47.949999999999996,51.47041666666667,3,3,4,10,Loyal,1,Occasional Buyers
CUST-01809,36,Male,66991.78,Single,Bachelor,Retired,Urban,4062.35,23,153.66,Home,46,8,13,46.13416666666667,176.62391304347827,64.14999999999999,56.60375,4,3,3,10,Loyal,1,Occasional Buyers
CUST-01810,46,Female,115072.4,Married,Bachelor,Entrepreneur,Urban,10132.02,37,247.66,Electronics,18,15,20,85.7825,273.83837837837837,89.00833333333334,86.45416666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01811,46,Female,72583.47,Divorced,Bachelor,Professional,Suburban,2673.22,29,115.19,Fashion,120,17,10,41.67666666666667,92.17999999999999,28.875,54.63458333333333,2,4,2,8,Developing,1,Occasional Buyers
CUST-01812,30,Female,87468.07,Married,Bachelor,Retired,Urban,3767.27,19,216.72,Fashion,93,9,12,47.01583333333333,198.27736842105264,38.56666666666666,43.09708333333333,2,3,3,8,Developing,1,Occasional Buyers
CUST-01813,48,Female,84860.99,Divorced,Bachelor,Professional,Urban,1634.01,4,373.87,Fashion,177,2,2,28.0025,408.5025,14.916666666666668,8.520416666666666,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01814,37,Male,80157.82,Divorced,Bachelor,Technician,Rural,5320.54,10,461.49,Sports,69,4,6,56.09333333333333,532.054,49.35,29.904166666666665,3,1,4,8,Developing,1,Occasional Buyers
CUST-01815,50,Female,73423.68,Married,Bachelor,Manager,Urban,1345.56,9,110.52,Fashion,192,3,7,13.767499999999998,149.50666666666666,12.875,15.821666666666667,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01816,33,Female,32165.41,Married,High School,Entrepreneur,Urban,964.32,15,57.14,Beauty,236,6,10,13.999999999999998,64.288,8.541666666666666,25.522916666666674,1,2,1,4,Low Value,2,Budget Shoppers
CUST-01817,19,Male,36731.33,Divorced,PhD,Technician,Suburban,2023.9,13,132.61,Groceries,81,3,10,25.4225,155.6846153846154,43.96666666666667,33.71041666666667,3,2,2,7,Developing,2,Budget Shoppers
CUST-01818,29,Male,43462.71,Single,Bachelor,Manager,Suburban,5301.68,30,159.87,Groceries,65,13,17,59.75499999999999,176.72266666666667,51.675000000000004,65.06125,3,4,4,11,Loyal,1,Occasional Buyers
CUST-01819,29,Female,77105.25,Married,Master,Entrepreneur,Urban,2907.47,9,327.96,Groceries,8,3,7,40.48083333333333,323.0522222222222,94.18333333333334,44.27958333333333,5,1,2,8,Developing,1,Occasional Buyers
CUST-01820,22,Male,74866.16,Married,Bachelor,Manager,Urban,1693.9,7,232.83,Sports,73,3,5,25.570000000000004,241.9857142857143,47.516666666666666,24.675,3,1,1,5,Low Value,2,Budget Shoppers
CUST-01821,38,Female,76675.31,Divorced,High School,Service,Urban,6791.29,13,515.26,Books,43,11,4,65.85416666666667,522.406923076923,66.78333333333333,42.78958333333333,4,2,4,10,Loyal,1,Occasional Buyers
CUST-01822,31,Male,37124.56,Divorced,Bachelor,Student,Suburban,2592.14,18,138.68,Sports,274,5,11,34.39583333333333,144.00777777777776,5.625,27.888333333333335,1,3,2,6,Low Value,2,Budget Shoppers
CUST-01823,29,Male,65412.87,Married,High School,Service,Suburban,1370.7,15,95.06,Fashion,115,3,12,18.343333333333334,91.38000000000001,30.541666666666668,32.651250000000005,2,2,1,5,Low Value,2,Budget Shoppers
CUST-01824,22,Female,61697.27,Single,Master,Technician,Urban,1655.98,11,173.89,Groceries,131,4,5,23.5875,150.54363636363635,24.958333333333332,22.110000000000003,2,2,1,5,Low Value,2,Budget Shoppers
CUST-01825,51,Male,78805.66,Single,Bachelor,Technician,Urban,1735.26,1,1500.0,Home,135,0,0,29.99,1735.26,23.758333333333333,8.819583333333334,2,1,1,4,Low Value,0,At-Risk Customers
CUST-01826,53,Female,168416.53,Divorced,Master,Manager,Rural,13961.18,40,344.86,Electronics,23,19,20,93.94,349.0295,85.68333333333334,88.39916666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01827,29,Male,24629.11,Married,Bachelor,Manager,Suburban,1802.61,5,437.26,Groceries,103,1,3,31.070000000000004,360.522,35.041666666666664,16.475416666666664,2,1,2,5,Low Value,2,Budget Shoppers
CUST-01828,27,Male,27885.21,Single,Bachelor,Student,Urban,1856.06,6,344.57,Beauty,176,2,5,30.725833333333334,309.3433333333333,15.15,11.773750000000001,1,1,2,4,Low Value,2,Budget Shoppers
CUST-01829,32,Female,124185.04,Single,Master,Student,Rural,6290.55,20,253.79,Books,62,17,4,64.4525,314.52750000000003,53.675,49.53999999999999,3,3,4,10,Loyal,1,Occasional Buyers
CUST-01830,26,Male,32160.55,Married,PhD,Professional,Urban,800.95,11,83.89,Beauty,92,3,10,10.454166666666667,72.81363636363636,39.04166666666667,29.324166666666667,2,2,1,5,Low Value,2,Budget Shoppers
CUST-01831,47,Female,55123.89,Married,High School,Student,Suburban,4391.33,18,209.99,Home,71,10,7,49.090833333333336,243.96277777777777,48.40833333333333,43.40416666666667,3,3,3,9,Developing,1,Occasional Buyers
CUST-01832,37,Male,77160.03,Married,Master,Manager,Urban,6490.58,27,206.46,Books,44,19,9,67.645,240.39185185185184,65.975,65.97208333333332,4,4,4,12,Loyal,1,Occasional Buyers
CUST-01833,42,Female,97915.78,Divorced,Bachelor,Service,Suburban,3923.03,14,305.86,Groceries,79,6,8,48.50833333333333,280.2164285714286,44.78333333333334,35.8375,3,2,3,8,Developing,1,Occasional Buyers
CUST-01834,47,Female,95428.56,Married,Master,Manager,Rural,5423.56,23,255.89,Fashion,123,12,12,62.44416666666667,235.80695652173915,27.766666666666666,45.52125,2,3,4,9,Developing,1,Occasional Buyers
CUST-01835,36,Male,70692.76,Married,Bachelor,Retired,Urban,3830.93,26,127.44,Home,170,9,17,45.269999999999996,147.34346153846153,16.2,46.32166666666666,1,4,3,8,Developing,1,Occasional Buyers
CUST-01836,33,Female,154761.64,Single,Master,Technician,Suburban,8832.22,40,250.18,Electronics,1,26,12,84.785,220.8055,98.08333333333333,92.48916666666668,5,5,5,15,Champions,3,Premium Loyalists
CUST-01837,21,Male,137903.97,Divorced,High School,Manager,Urban,7912.15,43,160.41,Electronics,73,22,19,76.70166666666667,184.00348837209302,47.516666666666666,77.18583333333333,3,5,5,13,Champions,3,Premium Loyalists
CUST-01838,35,Male,69603.01,Divorced,Master,Student,Rural,6357.41,22,245.56,Fashion,190,8,15,65.77000000000001,288.9731818181818,13.091666666666665,38.610416666666666,1,3,4,8,Developing,1,Occasional Buyers
CUST-01839,59,Female,22058.29,Married,Bachelor,Entrepreneur,Suburban,2182.57,11,210.54,Home,256,3,7,31.9025,198.41545454545457,7.000000000000001,16.382916666666667,1,2,2,5,Low Value,2,Budget Shoppers
CUST-01840,56,Male,29481.81,Single,Master,Technician,Urban,120.0,6,23.45,Books,293,2,5,3.1375,20.0,4.416666666666667,8.017083333333334,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01841,40,Female,118634.17,Married,High School,Student,Urban,9354.69,35,244.58,Beauty,25,16,20,83.24916666666667,267.2768571428572,84.01666666666667,83.60791666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01842,45,Male,55605.94,Single,High School,Student,Urban,2521.48,7,382.9,Sports,197,2,4,38.123333333333335,360.2114285714286,12.158333333333333,11.379583333333334,1,1,2,4,Low Value,2,Budget Shoppers
CUST-01843,49,Male,114227.11,Married,High School,Service,Urban,8873.87,31,325.71,Electronics,10,10,19,83.1225,286.253870967742,93.375,80.19916666666667,5,4,5,14,Champions,3,Premium Loyalists
CUST-01844,45,Female,83349.03,Single,Bachelor,Service,Urban,5354.89,30,189.85,Electronics,45,22,6,62.70333333333333,178.49633333333335,65.11666666666667,68.85916666666667,4,4,4,12,Loyal,1,Occasional Buyers
CUST-01845,37,Male,124492.7,Married,Master,Service,Urban,8798.01,37,250.19,Home,18,21,16,83.45416666666668,237.78405405405405,89.00833333333334,87.15416666666667,5,5,5,15,Champions,3,Premium Loyalists
CUST-01846,40,Female,34284.06,Married,Bachelor,Entrepreneur,Urban,2464.53,1,1500.0,Fashion,181,0,3,36.55666666666667,2464.53,14.274999999999999,6.137083333333333,1,1,2,4,Low Value,0,At-Risk Customers
CUST-01847,58,Female,101482.61,Divorced,Bachelor,Entrepreneur,Urban,5550.39,29,170.51,Groceries,52,9,22,61.39666666666667,191.39275862068968,59.50833333333333,67.13791666666667,3,4,4,11,Loyal,1,Occasional Buyers
CUST-01848,20,Male,61307.04,Divorced,Master,Retired,Urban,1039.06,18,42.11,Groceries,110,5,13,16.469166666666666,57.72555555555555,32.25,38.24708333333333,2,3,1,6,Low Value,2,Budget Shoppers
CUST-01849,32,Male,80712.84,Single,Master,Student,Suburban,3502.65,17,186.56,Fashion,109,8,11,41.76583333333333,206.03823529411764,32.53333333333333,37.72875,2,2,3,7,Developing,2,Budget Shoppers
CUST-01850,45,Female,70855.25,Married,Master,Manager,Urban,593.45,10,59.46,Books,145,1,7,7.930000000000001,59.345000000000006,21.241666666666667,18.98125,2,1,1,4,Low Value,2,Budget Shoppers
CUST-01851,26,Female,77586.07,Married,PhD,Technician,Urban,6178.64,22,262.21,Groceries,35,11,10,65.85666666666667,280.84727272727275,74.21666666666667,58.93083333333333,4,3,4,11,Loyal,1,Occasional Buyers
CUST-01852,30,Male,74778.77,Married,PhD,Service,Suburban,5532.79,33,170.3,Beauty,43,23,9,63.91833333333333,167.66030303030303,66.78333333333333,74.0675,4,4,4,12,Loyal,1,Occasional Buyers
CUST-01853,31,Non-binary,59193.18,Married,High School,Service,Suburban,1956.42,13,157.27,Fashion,186,4,9,26.879166666666666,150.49384615384616,13.5,23.047083333333333,1,2,2,5,Low Value,2,Budget Shoppers
CUST-01854,50,Male,66404.19,Married,Bachelor,Student,Urban,1635.88,2,644.77,Groceries,162,0,2,28.85833333333333,817.94,17.441666666666666,7.610416666666667,1,1,1,3,Low Value,0,At-Risk Customers
CUST-01855,59,Female,67821.87,Divorced,Bachelor,Service,Urban,2223.94,14,153.09,Home,285,5,10,29.886666666666667,158.85285714285715,5.041666666666666,22.46625,1,2,2,5,Low Value,2,Budget Shoppers
CUST-01856,32,Female,102978.71,Married,Master,Professional,Suburban,2655.03,22,142.27,Beauty,35,13,9,38.035000000000004,120.68318181818182,74.21666666666667,59.46750000000001,4,3,2,9,Developing,1,Occasional Buyers
CUST-01857,28,Female,87721.6,Single,Master,Manager,Urban,4762.02,23,197.63,Sports,58,11,11,54.1275,207.04434782608698,55.875,54.24416666666667,3,3,3,9,Developing,1,Occasional Buyers
CUST-01858,46,Female,80985.52,Married,Bachelor,Manager,Urban,4692.11,18,244.5,Sports,83,9,11,53.447500000000005,260.67277777777775,42.99166666666667,42.955,3,3,3,9,Developing,1,Occasional Buyers
CUST-01859,42,Male,95587.47,Single,High School,Manager,Urban,5840.12,29,221.47,Fashion,101,16,13,67.16333333333333,201.38344827586207,35.75,57.97916666666667,2,4,4,10,Loyal,1,Occasional Buyers
CUST-01860,36,Female,55613.77,Married,Master,Technician,Urban,5056.65,9,482.46,Fashion,82,3,7,53.6825,561.8499999999999,43.45,26.522916666666667,3,1,3,7,Developing,2,Budget Shoppers
CUST-01861,22,Male,54149.75,Divorced,High School,Entrepreneur,Urban,2186.82,23,104.53,Groceries,96,9,12,32.9125,95.07913043478261,37.541666666666664,47.29083333333334,2,3,2,7,Developing,1,Occasional Buyers
CUST-01862,21,Female,76980.92,Married,PhD,Entrepreneur,Rural,8456.5,43,219.32,Books,56,30,15,82.92333333333333,196.6627906976744,57.04166666666667,81.32458333333335,3,5,5,13,Champions,3,Premium Loyalists
CUST-01863,30,Female,92980.06,Single,Bachelor,Entrepreneur,Urban,5165.55,35,135.71,Electronics,38,23,14,60.067499999999995,147.58714285714285,71.25,79.47625,4,5,4,13,Champions,1,Occasional Buyers
CUST-01864,18,Female,57017.16,Married,Bachelor,Manager,Urban,1087.87,14,94.37,Fashion,170,3,13,15.206666666666665,77.705,16.2,26.94333333333333,1,2,1,4,Low Value,2,Budget Shoppers
CUST-01865,36,Female,24556.1,Married,Bachelor,Manager,Suburban,2306.97,9,255.98,Sports,105,4,6,34.295833333333334,256.33,34.1,23.250416666666666,2,1,2,5,Low Value,2,Budget Shoppers
CUST-01866,30,Female,108660.6,Single,Master,Manager,Urban,4638.28,19,244.85,Electronics,28,19,1,53.88916666666667,244.11999999999998,81.27499999999999,57.51666666666666,5,3,3,11,Loyal,1,Occasional Buyers
CUST-01867,18,Female,120677.57,Married,High School,Entrepreneur,Urban,6320.78,37,188.39,Fashion,53,27,11,71.66916666666667,170.83189189189187,58.833333333333336,76.88791666666667,3,5,4,12,Loyal,1,Occasional Buyers
CUST-01868,36,Male,102172.96,Married,Master,Service,Urban,4532.78,16,326.56,Sports,39,10,6,54.1525,283.29875,70.275,48.310833333333335,4,2,3,9,Developing,1,Occasional Buyers
CUST-01869,28,Female,41320.39,Single,Bachelor,Student,Suburban,3617.35,8,381.4,Fashion,66,3,7,43.778333333333336,452.16875,51.016666666666666,28.01625,3,1,3,7,Developing,2,Budget Shoppers
CUST-01870,70,Male,47341.46,Married,Bachelor,Service,Suburban,765.61,5,143.42,Fashion,81,1,6,9.386666666666667,153.122,43.96666666666667,20.83583333333333,3,1,1,5,Low Value,2,Budget Shoppers
CUST-01871,39,Male,88053.22,Married,Master,Manager,Urban,2683.48,34,67.22,Home,22,17,19,42.82333333333333,78.92588235294117,86.63333333333333,83.65,5,5,2,12,Loyal,1,Occasional Buyers
CUST-01872,37,Female,79232.22,Divorced,Bachelor,Service,Suburban,3994.11,21,147.92,Home,111,11,9,43.655,190.1957142857143,31.95,42.50666666666667,2,3,3,8,Developing,1,Occasional Buyers
CUST-01873,24,Male,69506.44,Married,Bachelor,Technician,Urban,5004.22,44,118.8,Electronics,68,35,9,61.275,113.73227272727273,49.875,79.01875000000001,3,5,3,11,Loyal,1,Occasional Buyers
CUST-01874,31,Female,96941.61,Married,High School,Technician,Suburban,5745.71,27,195.72,Fashion,54,20,5,63.06166666666666,212.80407407407407,58.15,61.696666666666665,3,4,4,11,Loyal,1,Occasional Buyers
CUST-01875,20,Female,98595.43,Married,Bachelor,Technician,Suburban,5980.18,19,327.5,Electronics,41,14,3,64.97916666666667,314.7463157894737,68.43333333333334,51.575416666666676,4,3,4,11,Loyal,1,Occasional Buyers
CUST-01876,47,Male,89210.43,Divorced,High School,Professional,Suburban,1135.4,4,246.46,Fashion,241,1,4,19.31083333333333,283.85,8.125,6.556666666666667,1,1,1,3,Low Value,2,Budget Shoppers
CUST-01877,44,Male,97056.32,Single,Bachelor,Professional,Suburban,4503.74,23,243.09,Groceries,150,13,9,55.86083333333334,195.81478260869565,20.125,41.73166666666667,2,3,3,8,Developing,1,Occasional Buyers
CUST-01878,35,Female,105157.64,Married,Master,Student,Urban,5043.16,29,181.72,Home,98,16,13,59.18666666666667,173.90206896551723,36.78333333333333,58.34083333333334,2,4,3,9,Developing,1,Occasional Buyers
